campaign_id,channel,budget,impressions,clicks,conversions,cost_per_click,roi
1731,Google Ads,430,6730,330,40,1.5,1.8
1732,Facebook Ads,431,6731,331,41,1.6,1.9
1733,Instagram Ads,432,6732,332,42,1.7,2.0
1734,LinkedIn Ads,433,6733,333,43,1.8,2.1
1735,Twitter Ads,434,6734,334,44,1.9,2.2
1736,Google Ads,435,6735,335,45,1.5,2.3
1737,Facebook Ads,436,6736,336,46,1.6,2.4
1738,Instagram Ads,437,6737,337,47,1.7,2.5
1739,LinkedIn Ads,438,6738,338,48,1.8,2.6
1740,Twitter Ads,439,6739,339,49,1.9,2.7
1741,Google Ads,440,6740,340,50,1.5,1.8
1742,Facebook Ads,441,6741,341,51,1.6,1.9
1743,Instagram Ads,442,6742,342,52,1.7,2.0
1744,LinkedIn Ads,443,6743,343,53,1.8,2.1
1745,Twitter Ads,444,6744,344,54,1.9,2.2
1746,Google Ads,445,6745,345,55,1.5,2.3
1747,Facebook Ads,446,6746,346,56,1.6,2.4
1748,Instagram Ads,447,6747,347,57,1.7,2.5
1749,LinkedIn Ads,448,6748,348,58,1.8,2.6
1750,Twitter Ads,449,6749,349,59,1.9,2.7
1751,Google Ads,450,6750,350,10,1.5,1.8
1752,Facebook Ads,451,6751,351,11,1.6,1.9
1753,Instagram Ads,452,6752,352,12,1.7,2.0
1754,LinkedIn Ads,453,6753,353,13,1.8,2.1
1755,Twitter Ads,454,6754,354,14,1.9,2.2
1756,Google Ads,455,6755,355,15,1.5,2.3
1757,Facebook Ads,456,6756,356,16,1.6,2.4
1758,Instagram Ads,457,6757,357,17,1.7,2.5
1759,LinkedIn Ads,458,6758,358,18,1.8,2.6
1760,Twitter Ads,459,6759,359,19,1.9,2.7
1761,Google Ads,460,6760,360,20,1.5,1.8
1762,Facebook Ads,461,6761,361,21,1.6,1.9
1763,Instagram Ads,462,6762,362,22,1.7,2.0
1764,LinkedIn Ads,463,6763,363,23,1.8,2.1
1765,Twitter Ads,464,6764,364,24,1.9,2.2
1766,Google Ads,465,6765,365,25,1.5,2.3
1767,Facebook Ads,466,6766,366,26,1.6,2.4
1768,Instagram Ads,467,6767,367,27,1.7,2.5
1769,LinkedIn Ads,468,6768,368,28,1.8,2.6
1770,Twitter Ads,469,6769,369,29,1.9,2.7
1771,Google Ads,470,6770,370,30,1.5,1.8
1772,Facebook Ads,471,6771,371,31,1.6,1.9
1773,Instagram Ads,472,6772,372,32,1.7,2.0
1774,LinkedIn Ads,473,6773,373,33,1.8,2.1
1775,Twitter Ads,474,6774,374,34,1.9,2.2
1776,Google Ads,475,6775,375,35,1.5,2.3
1777,Facebook Ads,476,6776,376,36,1.6,2.4
1778,Instagram Ads,477,6777,377,37,1.7,2.5
1779,LinkedIn Ads,478,6778,378,38,1.8,2.6
1780,Twitter Ads,479,6779,379,39,1.9,2.7
1781,Google Ads,480,6780,380,40,1.5,1.8
1782,Facebook Ads,481,6781,381,41,1.6,1.9
1783,Instagram Ads,482,6782,382,42,1.7,2.0
1784,LinkedIn Ads,483,6783,383,43,1.8,2.1
1785,Twitter Ads,484,6784,384,44,1.9,2.2
1786,Google Ads,485,6785,385,45,1.5,2.3
1787,Facebook Ads,486,6786,386,46,1.6,2.4
1788,Instagram Ads,487,6787,387,47,1.7,2.5
1789,LinkedIn Ads,488,6788,388,48,1.8,2.6
1790,Twitter Ads,489,6789,389,49,1.9,2.7
1791,Google Ads,490,6790,390,50,1.5,1.8
1792,Facebook Ads,491,6791,391,51,1.6,1.9
1793,Instagram Ads,492,6792,392,52,1.7,2.0
1794,LinkedIn Ads,493,6793,393,53,1.8,2.1
1795,Twitter Ads,494,6794,394,54,1.9,2.2
1796,Google Ads,495,6795,395,55,1.5,2.3
1797,Facebook Ads,496,6796,396,56,1.6,2.4
1798,Instagram Ads,497,6797,397,57,1.7,2.5
1799,LinkedIn Ads,498,6798,398,58,1.8,2.6
1800,Twitter Ads,499,6799,399,59,1.9,2.7
1801,Google Ads,500,6800,400,10,1.5,1.8
1802,Facebook Ads,501,6801,401,11,1.6,1.9
1803,Instagram Ads,502,6802,402,12,1.7,2.0
1804,LinkedIn Ads,503,6803,403,13,1.8,2.1
1805,Twitter Ads,504,6804,404,14,1.9,2.2
1806,Google Ads,505,6805,405,15,1.5,2.3
1807,Facebook Ads,506,6806,406,16,1.6,2.4
1808,Instagram Ads,507,6807,407,17,1.7,2.5
1809,LinkedIn Ads,508,6808,408,18,1.8,2.6
1810,Twitter Ads,509,6809,409,19,1.9,2.7
1811,Google Ads,510,6810,410,20,1.5,1.8
1812,Facebook Ads,511,6811,411,21,1.6,1.9
1813,Instagram Ads,512,6812,412,22,1.7,2.0
1814,LinkedIn Ads,513,6813,413,23,1.8,2.1
1815,Twitter Ads,514,6814,414,24,1.9,2.2
1816,Google Ads,515,6815,415,25,1.5,2.3
1817,Facebook Ads,516,6816,416,26,1.6,2.4
1818,Instagram Ads,517,6817,417,27,1.7,2.5
1819,LinkedIn Ads,518,6818,418,28,1.8,2.6
1820,Twitter Ads,519,6819,419,29,1.9,2.7
1821,Google Ads,520,6820,420,30,1.5,1.8
1822,Facebook Ads,521,6821,421,31,1.6,1.9
1823,Instagram Ads,522,6822,422,32,1.7,2.0
1824,LinkedIn Ads,523,6823,423,33,1.8,2.1
1825,Twitter Ads,524,6824,424,34,1.9,2.2
1826,Google Ads,525,6825,425,35,1.5,2.3
1827,Facebook Ads,526,6826,426,36,1.6,2.4
1828,Instagram Ads,527,6827,427,37,1.7,2.5
1829,LinkedIn Ads,528,6828,428,38,1.8,2.6
1830,Twitter Ads,529,6829,429,39,1.9,2.7
1831,Google Ads,530,6830,430,40,1.5,1.8
1832,Facebook Ads,531,6831,431,41,1.6,1.9
1833,Instagram Ads,532,6832,432,42,1.7,2.0
1834,LinkedIn Ads,533,6833,433,43,1.8,2.1
1835,Twitter Ads,534,6834,434,44,1.9,2.2
1836,Google Ads,535,6835,435,45,1.5,2.3
1837,Facebook Ads,536,6836,436,46,1.6,2.4
1838,Instagram Ads,537,6837,437,47,1.7,2.5
1839,LinkedIn Ads,538,6838,438,48,1.8,2.6
1840,Twitter Ads,539,6839,439,49,1.9,2.7
1841,Google Ads,540,6840,440,50,1.5,1.8
1842,Facebook Ads,541,6841,441,51,1.6,1.9
1843,Instagram Ads,542,6842,442,52,1.7,2.0
1844,LinkedIn Ads,543,6843,443,53,1.8,2.1
1845,Twitter Ads,544,6844,444,54,1.9,2.2
1846,Google Ads,545,6845,445,55,1.5,2.3
1847,Facebook Ads,546,6846,446,56,1.6,2.4
1848,Instagram Ads,547,6847,447,57,1.7,2.5
1849,LinkedIn Ads,548,6848,448,58,1.8,2.6
1850,Twitter Ads,549,6849,449,59,1.9,2.7
1851,Google Ads,550,6850,450,10,1.5,1.8
1852,Facebook Ads,551,6851,451,11,1.6,1.9
1853,Instagram Ads,552,6852,452,12,1.7,2.0
1854,LinkedIn Ads,553,6853,453,13,1.8,2.1
1855,Twitter Ads,554,6854,454,14,1.9,2.2
1856,Google Ads,555,6855,455,15,1.5,2.3
1857,Facebook Ads,556,6856,456,16,1.6,2.4
1858,Instagram Ads,557,6857,457,17,1.7,2.5
1859,LinkedIn Ads,558,6858,458,18,1.8,2.6
1860,Twitter Ads,559,6859,459,19,1.9,2.7
1861,Google Ads,560,6860,460,20,1.5,1.8
1862,Facebook Ads,561,6861,461,21,1.6,1.9
1863,Instagram Ads,562,6862,462,22,1.7,2.0
1864,LinkedIn Ads,563,6863,463,23,1.8,2.1
1865,Twitter Ads,564,6864,464,24,1.9,2.2
1866,Google Ads,565,6865,465,25,1.5,2.3
1867,Facebook Ads,566,6866,466,26,1.6,2.4
1868,Instagram Ads,567,6867,467,27,1.7,2.5
1869,LinkedIn Ads,568,6868,468,28,1.8,2.6
1870,Twitter Ads,569,6869,469,29,1.9,2.7
1871,Google Ads,570,6870,470,30,1.5,1.8
1872,Facebook Ads,571,6871,471,31,1.6,1.9
1873,Instagram Ads,572,6872,472,32,1.7,2.0
1874,LinkedIn Ads,573,6873,473,33,1.8,2.1
1875,Twitter Ads,574,6874,474,34,1.9,2.2
1876,Google Ads,575,6875,475,35,1.5,2.3
1877,Facebook Ads,576,6876,476,36,1.6,2.4
1878,Instagram Ads,577,6877,477,37,1.7,2.5
1879,LinkedIn Ads,578,6878,478,38,1.8,2.6
1880,Twitter Ads,579,6879,479,39,1.9,2.7
1881,Google Ads,580,6880,480,40,1.5,1.8
1882,Facebook Ads,581,6881,481,41,1.6,1.9
1883,Instagram Ads,582,6882,482,42,1.7,2.0
1884,LinkedIn Ads,583,6883,483,43,1.8,2.1
1885,Twitter Ads,584,6884,484,44,1.9,2.2
1886,Google Ads,585,6885,485,45,1.5,2.3
1887,Facebook Ads,586,6886,486,46,1.6,2.4
1888,Instagram Ads,587,6887,487,47,1.7,2.5
1889,LinkedIn Ads,588,6888,488,48,1.8,2.6
1890,Twitter Ads,589,6889,489,49,1.9,2.7
1891,Google Ads,590,6890,490,50,1.5,1.8
1892,Facebook Ads,591,6891,491,51,1.6,1.9
1893,Instagram Ads,592,6892,492,52,1.7,2.0
1894,LinkedIn Ads,593,6893,493,53,1.8,2.1
1895,Twitter Ads,594,6894,494,54,1.9,2.2
1896,Google Ads,595,6895,495,55,1.5,2.3
1897,Facebook Ads,596,6896,496,56,1.6,2.4
1898,Instagram Ads,597,6897,497,57,1.7,2.5
1899,LinkedIn Ads,598,6898,498,58,1.8,2.6
1900,Twitter Ads,599,6899,499,59,1.9,2.7
1901,Google Ads,600,6900,500,10,1.5,1.8
1902,Facebook Ads,601,6901,501,11,1.6,1.9
1903,Instagram Ads,602,6902,502,12,1.7,2.0
1904,LinkedIn Ads,603,6903,503,13,1.8,2.1
1905,Twitter Ads,604,6904,504,14,1.9,2.2
1906,Google Ads,605,6905,505,15,1.5,2.3
1907,Facebook Ads,606,6906,506,16,1.6,2.4
1908,Instagram Ads,607,6907,507,17,1.7,2.5
1909,LinkedIn Ads,608,6908,508,18,1.8,2.6
1910,Twitter Ads,609,6909,509,19,1.9,2.7
1911,Google Ads,610,6910,510,20,1.5,1.8
1912,Facebook Ads,611,6911,511,21,1.6,1.9
1913,Instagram Ads,612,6912,512,22,1.7,2.0
1914,LinkedIn Ads,613,6913,513,23,1.8,2.1
1915,Twitter Ads,614,6914,514,24,1.9,2.2
1916,Google Ads,615,6915,515,25,1.5,2.3
1917,Facebook Ads,616,6916,516,26,1.6,2.4
1918,Instagram Ads,617,6917,517,27,1.7,2.5
1919,LinkedIn Ads,618,6918,518,28,1.8,2.6
1920,Twitter Ads,619,6919,519,29,1.9,2.7
1921,Google Ads,620,6920,520,30,1.5,1.8
1922,Facebook Ads,621,6921,521,31,1.6,1.9
1923,Instagram Ads,622,6922,522,32,1.7,2.0
1924,LinkedIn Ads,623,6923,523,33,1.8,2.1
1925,Twitter Ads,624,6924,524,34,1.9,2.2
1926,Google Ads,625,6925,525,35,1.5,2.3
1927,Facebook Ads,626,6926,526,36,1.6,2.4
1928,Instagram Ads,627,6927,527,37,1.7,2.5
1929,LinkedIn Ads,628,6928,528,38,1.8,2.6
1930,Twitter Ads,629,6929,529,39,1.9,2.7
1931,Google Ads,630,6930,530,40,1.5,1.8
1932,Facebook Ads,631,6931,531,41,1.6,1.9
1933,Instagram Ads,632,6932,532,42,1.7,2.0
1934,LinkedIn Ads,633,6933,533,43,1.8,2.1
1935,Twitter Ads,634,6934,534,44,1.9,2.2
1936,Google Ads,635,6935,535,45,1.5,2.3
1937,Facebook Ads,636,6936,536,46,1.6,2.4
1938,Instagram Ads,637,6937,537,47,1.7,2.5
1939,LinkedIn Ads,638,6938,538,48,1.8,2.6
1940,Twitter Ads,639,6939,539,49,1.9,2.7
1941,Google Ads,640,6940,540,50,1.5,1.8
1942,Facebook Ads,641,6941,541,51,1.6,1.9
1943,Instagram Ads,642,6942,542,52,1.7,2.0
1944,LinkedIn Ads,643,6943,543,53,1.8,2.1
1945,Twitter Ads,644,6944,544,54,1.9,2.2
1946,Google Ads,645,6945,545,55,1.5,2.3
1947,Facebook Ads,646,6946,546,56,1.6,2.4
1948,Instagram Ads,647,6947,547,57,1.7,2.5
1949,LinkedIn Ads,648,6948,548,58,1.8,2.6
1950,Twitter Ads,649,6949,549,59,1.9,2.7
1951,Google Ads,650,6950,550,10,1.5,1.8
1952,Facebook Ads,651,6951,551,11,1.6,1.9
1953,Instagram Ads,652,6952,552,12,1.7,2.0
1954,LinkedIn Ads,653,6953,553,13,1.8,2.1
1955,Twitter Ads,654,6954,554,14,1.9,2.2
1956,Google Ads,655,6955,555,15,1.5,2.3
1957,Facebook Ads,656,6956,556,16,1.6,2.4
1958,Instagram Ads,657,6957,557,17,1.7,2.5
1959,LinkedIn Ads,658,6958,558,18,1.8,2.6
1960,Twitter Ads,659,6959,559,19,1.9,2.7
1961,Google Ads,660,6960,560,20,1.5,1.8
1962,Facebook Ads,661,6961,561,21,1.6,1.9
1963,Instagram Ads,662,6962,562,22,1.7,2.0
1964,LinkedIn Ads,663,6963,563,23,1.8,2.1
1965,Twitter Ads,664,6964,564,24,1.9,2.2
1966,Google Ads,665,6965,565,25,1.5,2.3
1967,Facebook Ads,666,6966,566,26,1.6,2.4
1968,Instagram Ads,667,6967,567,27,1.7,2.5
1969,LinkedIn Ads,668,6968,568,28,1.8,2.6
1970,Twitter Ads,669,6969,569,29,1.9,2.7
1971,Google Ads,670,6970,570,30,1.5,1.8
1972,Facebook Ads,671,6971,571,31,1.6,1.9
1973,Instagram Ads,672,6972,572,32,1.7,2.0
1974,LinkedIn Ads,673,6973,573,33,1.8,2.1
1975,Twitter Ads,674,6974,574,34,1.9,2.2
1976,Google Ads,675,6975,575,35,1.5,2.3
1977,Facebook Ads,676,6976,576,36,1.6,2.4
1978,Instagram Ads,677,6977,577,37,1.7,2.5
1979,LinkedIn Ads,678,6978,578,38,1.8,2.6
1980,Twitter Ads,679,6979,579,39,1.9,2.7
1981,Google Ads,680,6980,580,40,1.5,1.8
1982,Facebook Ads,681,6981,581,41,1.6,1.9
1983,Instagram Ads,682,6982,582,42,1.7,2.0
1984,LinkedIn Ads,683,6983,583,43,1.8,2.1
1985,Twitter Ads,684,6984,584,44,1.9,2.2
1986,Google Ads,685,6985,585,45,1.5,2.3
1987,Facebook Ads,686,6986,586,46,1.6,2.4
1988,Instagram Ads,687,6987,587,47,1.7,2.5
1989,LinkedIn Ads,688,6988,588,48,1.8,2.6
1990,Twitter Ads,689,6989,589,49,1.9,2.7
1991,Google Ads,690,6990,590,50,1.5,1.8
1992,Facebook Ads,691,6991,591,51,1.6,1.9
1993,Instagram Ads,692,6992,592,52,1.7,2.0
1994,LinkedIn Ads,693,6993,593,53,1.8,2.1
1995,Twitter Ads,694,6994,594,54,1.9,2.2
1996,Google Ads,695,6995,595,55,1.5,2.3
1997,Facebook Ads,696,6996,596,56,1.6,2.4
1998,Instagram Ads,697,6997,597,57,1.7,2.5
1999,LinkedIn Ads,698,6998,598,58,1.8,2.6
2000,Twitter Ads,699,6999,599,59,1.9,2.7
2001,Google Ads,200,7000,100,10,1.5,1.8
2002,Facebook Ads,201,7001,101,11,1.6,1.9
2003,Instagram Ads,202,7002,102,12,1.7,2.0
2004,LinkedIn Ads,203,7003,103,13,1.8,2.1
2005,Twitter Ads,204,7004,104,14,1.9,2.2
2006,Google Ads,205,7005,105,15,1.5,2.3
2007,Facebook Ads,206,7006,106,16,1.6,2.4
2008,Instagram Ads,207,7007,107,17,1.7,2.5
2009,LinkedIn Ads,208,7008,108,18,1.8,2.6
2010,Twitter Ads,209,7009,109,19,1.9,2.7
2011,Google Ads,210,7010,110,20,1.5,1.8
2012,Facebook Ads,211,7011,111,21,1.6,1.9
2013,Instagram Ads,212,7012,112,22,1.7,2.0
2014,LinkedIn Ads,213,7013,113,23,1.8,2.1
2015,Twitter Ads,214,7014,114,24,1.9,2.2
2016,Google Ads,215,7015,115,25,1.5,2.3
2017,Facebook Ads,216,7016,116,26,1.6,2.4
2018,Instagram Ads,217,7017,117,27,1.7,2.5
2019,LinkedIn Ads,218,7018,118,28,1.8,2.6
2020,Twitter Ads,219,7019,119,29,1.9,2.7
2021,Google Ads,220,7020,120,30,1.5,1.8
2022,Facebook Ads,221,7021,121,31,1.6,1.9
2023,Instagram Ads,222,7022,122,32,1.7,2.0
2024,LinkedIn Ads,223,7023,123,33,1.8,2.1
2025,Twitter Ads,224,7024,124,34,1.9,2.2
2026,Google Ads,225,7025,125,35,1.5,2.3
2027,Facebook Ads,226,7026,126,36,1.6,2.4
2028,Instagram Ads,227,7027,127,37,1.7,2.5
2029,LinkedIn Ads,228,7028,128,38,1.8,2.6
2030,Twitter Ads,229,7029,129,39,1.9,2.7
2031,Google Ads,230,7030,130,40,1.5,1.8
2032,Facebook Ads,231,7031,131,41,1.6,1.9
2033,Instagram Ads,232,7032,132,42,1.7,2.0
2034,LinkedIn Ads,233,7033,133,43,1.8,2.1
2035,Twitter Ads,234,7034,134,44,1.9,2.2
2036,Google Ads,235,7035,135,45,1.5,2.3
2037,Facebook Ads,236,7036,136,46,1.6,2.4
2038,Instagram Ads,237,7037,137,47,1.7,2.5
2039,LinkedIn Ads,238,7038,138,48,1.8,2.6
2040,Twitter Ads,239,7039,139,49,1.9,2.7
2041,Google Ads,240,7040,140,50,1.5,1.8
2042,Facebook Ads,241,7041,141,51,1.6,1.9
2043,Instagram Ads,242,7042,142,52,1.7,2.0
2044,LinkedIn Ads,243,7043,143,53,1.8,2.1
2045,Twitter Ads,244,7044,144,54,1.9,2.2
2046,Google Ads,245,7045,145,55,1.5,2.3
2047,Facebook Ads,246,7046,146,56,1.6,2.4
2048,Instagram Ads,247,7047,147,57,1.7,2.5
2049,LinkedIn Ads,248,7048,148,58,1.8,2.6
2050,Twitter Ads,249,7049,149,59,1.9,2.7
2051,Google Ads,250,7050,150,10,1.5,1.8
2052,Facebook Ads,251,7051,151,11,1.6,1.9
2053,Instagram Ads,252,7052,152,12,1.7,2.0
2054,LinkedIn Ads,253,7053,153,13,1.8,2.1
2055,Twitter Ads,254,7054,154,14,1.9,2.2
2056,Google Ads,255,7055,155,15,1.5,2.3
2057,Facebook Ads,256,7056,156,16,1.6,2.4
2058,Instagram Ads,257,7057,157,17,1.7,2.5
2059,LinkedIn Ads,258,7058,158,18,1.8,2.6
2060,Twitter Ads,259,7059,159,19,1.9,2.7
2061,Google Ads,260,7060,160,20,1.5,1.8
2062,Facebook Ads,261,7061,161,21,1.6,1.9
2063,Instagram Ads,262,7062,162,22,1.7,2.0
2064,LinkedIn Ads,263,7063,163,23,1.8,2.1
2065,Twitter Ads,264,7064,164,24,1.9,2.2
2066,Google Ads,265,7065,165,25,1.5,2.3
2067,Facebook Ads,266,7066,166,26,1.6,2.4
2068,Instagram Ads,267,7067,167,27,1.7,2.5
2069,LinkedIn Ads,268,7068,168,28,1.8,2.6
2070,Twitter Ads,269,7069,169,29,1.9,2.7
2071,Google Ads,270,7070,170,30,1.5,1.8
2072,Facebook Ads,271,7071,171,31,1.6,1.9
2073,Instagram Ads,272,7072,172,32,1.7,2.0
2074,LinkedIn Ads,273,7073,173,33,1.8,2.1
2075,Twitter Ads,274,7074,174,34,1.9,2.2
2076,Google Ads,275,7075,175,35,1.5,2.3
2077,Facebook Ads,276,7076,176,36,1.6,2.4
2078,Instagram Ads,277,7077,177,37,1.7,2.5
2079,LinkedIn Ads,278,7078,178,38,1.8,2.6
2080,Twitter Ads,279,7079,179,39,1.9,2.7
2081,Google Ads,280,7080,180,40,1.5,1.8
2082,Facebook Ads,281,7081,181,41,1.6,1.9
2083,Instagram Ads,282,7082,182,42,1.7,2.0
2084,LinkedIn Ads,283,7083,183,43,1.8,2.1
2085,Twitter Ads,284,7084,184,44,1.9,2.2
2086,Google Ads,285,7085,185,45,1.5,2.3
2087,Facebook Ads,286,7086,186,46,1.6,2.4
2088,Instagram Ads,287,7087,187,47,1.7,2.5
2089,LinkedIn Ads,288,7088,188,48,1.8,2.6
2090,Twitter Ads,289,7089,189,49,1.9,2.7
2091,Google Ads,290,7090,190,50,1.5,1.8
2092,Facebook Ads,291,7091,191,51,1.6,1.9
2093,Instagram Ads,292,7092,192,52,1.7,2.0
2094,LinkedIn Ads,293,7093,193,53,1.8,2.1
2095,Twitter Ads,294,7094,194,54,1.9,2.2
2096,Google Ads,295,7095,195,55,1.5,2.3
2097,Facebook Ads,296,7096,196,56,1.6,2.4
2098,Instagram Ads,297,7097,197,57,1.7,2.5
2099,LinkedIn Ads,298,7098,198,58,1.8,2.6
2100,Twitter Ads,299,7099,199,59,1.9,2.7
2101,Google Ads,300,7100,200,10,1.5,1.8
2102,Facebook Ads,301,7101,201,11,1.6,1.9
2103,Instagram Ads,302,7102,202,12,1.7,2.0
2104,LinkedIn Ads,303,7103,203,13,1.8,2.1
2105,Twitter Ads,304,7104,204,14,1.9,2.2
2106,Google Ads,305,7105,205,15,1.5,2.3
2107,Facebook Ads,306,7106,206,16,1.6,2.4
2108,Instagram Ads,307,7107,207,17,1.7,2.5
2109,LinkedIn Ads,308,7108,208,18,1.8,2.6
2110,Twitter Ads,309,7109,209,19,1.9,2.7
2111,Google Ads,310,7110,210,20,1.5,1.8
2112,Facebook Ads,311,7111,211,21,1.6,1.9
2113,Instagram Ads,312,7112,212,22,1.7,2.0
2114,LinkedIn Ads,313,7113,213,23,1.8,2.1
2115,Twitter Ads,314,7114,214,24,1.9,2.2
2116,Google Ads,315,7115,215,25,1.5,2.3
2117,Facebook Ads,316,7116,216,26,1.6,2.4
2118,Instagram Ads,317,7117,217,27,1.7,2.5
2119,LinkedIn Ads,318,7118,218,28,1.8,2.6
2120,Twitter Ads,319,7119,219,29,1.9,2.7
2121,Google Ads,320,7120,220,30,1.5,1.8
2122,Facebook Ads,321,7121,221,31,1.6,1.9
2123,Instagram Ads,322,7122,222,32,1.7,2.0
2124,LinkedIn Ads,323,7123,223,33,1.8,2.1
2125,Twitter Ads,324,7124,224,34,1.9,2.2
2126,Google Ads,325,7125,225,35,1.5,2.3
2127,Facebook Ads,326,7126,226,36,1.6,2.4
2128,Instagram Ads,327,7127,227,37,1.7,2.5
2129,LinkedIn Ads,328,7128,228,38,1.8,2.6
2130,Twitter Ads,329,7129,229,39,1.9,2.7
2131,Google Ads,330,7130,230,40,1.5,1.8
2132,Facebook Ads,331,7131,231,41,1.6,1.9
2133,Instagram Ads,332,7132,232,42,1.7,2.0
2134,LinkedIn Ads,333,7133,233,43,1.8,2.1
2135,Twitter Ads,334,7134,234,44,1.9,2.2
2136,Google Ads,335,7135,235,45,1.5,2.3
2137,Facebook Ads,336,7136,236,46,1.6,2.4
2138,Instagram Ads,337,7137,237,47,1.7,2.5
2139,LinkedIn Ads,338,7138,238,48,1.8,2.6
2140,Twitter Ads,339,7139,239,49,1.9,2.7
2141,Google Ads,340,7140,240,50,1.5,1.8
2142,Facebook Ads,341,7141,241,51,1.6,1.9
2143,Instagram Ads,342,7142,242,52,1.7,2.0
2144,LinkedIn Ads,343,7143,243,53,1.8,2.1
2145,Twitter Ads,344,7144,244,54,1.9,2.2
2146,Google Ads,345,7145,245,55,1.5,2.3
2147,Facebook Ads,346,7146,246,56,1.6,2.4
2148,Instagram Ads,347,7147,247,57,1.7,2.5
2149,LinkedIn Ads,348,7148,248,58,1.8,2.6
2150,Twitter Ads,349,7149,249,59,1.9,2.7
2151,Google Ads,350,7150,250,10,1.5,1.8
2152,Facebook Ads,351,7151,251,11,1.6,1.9
2153,Instagram Ads,352,7152,252,12,1.7,2.0
2154,LinkedIn Ads,353,7153,253,13,1.8,2.1
2155,Twitter Ads,354,7154,254,14,1.9,2.2
2156,Google Ads,355,7155,255,15,1.5,2.3
2157,Facebook Ads,356,7156,256,16,1.6,2.4
2158,Instagram Ads,357,7157,257,17,1.7,2.5
2159,LinkedIn Ads,358,7158,258,18,1.8,2.6
2160,Twitter Ads,359,7159,259,19,1.9,2.7
2161,Google Ads,360,7160,260,20,1.5,1.8
2162,Facebook Ads,361,7161,261,21,1.6,1.9
2163,Instagram Ads,362,7162,262,22,1.7,2.0
2164,LinkedIn Ads,363,7163,263,23,1.8,2.1
2165,Twitter Ads,364,7164,264,24,1.9,2.2
2166,Google Ads,365,7165,265,25,1.5,2.3
2167,Facebook Ads,366,7166,266,26,1.6,2.4
2168,Instagram Ads,367,7167,267,27,1.7,2.5
2169,LinkedIn Ads,368,7168,268,28,1.8,2.6
2170,Twitter Ads,369,7169,269,29,1.9,2.7
2171,Google Ads,370,7170,270,30,1.5,1.8
2172,Facebook Ads,371,7171,271,31,1.6,1.9
2173,Instagram Ads,372,7172,272,32,1.7,2.0
2174,LinkedIn Ads,373,7173,273,33,1.8,2.1
2175,Twitter Ads,374,7174,274,34,1.9,2.2
2176,Google Ads,375,7175,275,35,1.5,2.3
2177,Facebook Ads,376,7176,276,36,1.6,2.4
2178,Instagram Ads,377,7177,277,37,1.7,2.5
2179,LinkedIn Ads,378,7178,278,38,1.8,2.6
2180,Twitter Ads,379,7179,279,39,1.9,2.7
2181,Google Ads,380,7180,280,40,1.5,1.8
2182,Facebook Ads,381,7181,281,41,1.6,1.9
2183,Instagram Ads,382,7182,282,42,1.7,2.0
2184,LinkedIn Ads,383,7183,283,43,1.8,2.1
2185,Twitter Ads,384,7184,284,44,1.9,2.2
2186,Google Ads,385,7185,285,45,1.5,2.3
2187,Facebook Ads,386,7186,286,46,1.6,2.4
2188,Instagram Ads,387,7187,287,47,1.7,2.5
2189,LinkedIn Ads,388,7188,288,48,1.8,2.6
2190,Twitter Ads,389,7189,289,49,1.9,2.7
2191,Google Ads,390,7190,290,50,1.5,1.8
2192,Facebook Ads,391,7191,291,51,1.6,1.9
2193,Instagram Ads,392,7192,292,52,1.7,2.0
2194,LinkedIn Ads,393,7193,293,53,1.8,2.1
2195,Twitter Ads,394,7194,294,54,1.9,2.2
2196,Google Ads,395,7195,295,55,1.5,2.3
2197,Facebook Ads,396,7196,296,56,1.6,2.4
2198,Instagram Ads,397,7197,297,57,1.7,2.5
2199,LinkedIn Ads,398,7198,298,58,1.8,2.6
2200,Twitter Ads,399,7199,299,59,1.9,2.7
2201,Google Ads,400,7200,300,10,1.5,1.8
2202,Facebook Ads,401,7201,301,11,1.6,1.9
2203,Instagram Ads,402,7202,302,12,1.7,2.0
2204,LinkedIn Ads,403,7203,303,13,1.8,2.1
2205,Twitter Ads,404,7204,304,14,1.9,2.2
2206,Google Ads,405,7205,305,15,1.5,2.3
2207,Facebook Ads,406,7206,306,16,1.6,2.4
2208,Instagram Ads,407,7207,307,17,1.7,2.5
2209,LinkedIn Ads,408,7208,308,18,1.8,2.6
2210,Twitter Ads,409,7209,309,19,1.9,2.7
2211,Google Ads,410,7210,310,20,1.5,1.8
2212,Facebook Ads,411,7211,311,21,1.6,1.9
2213,Instagram Ads,412,7212,312,22,1.7,2.0
2214,LinkedIn Ads,413,7213,313,23,1.8,2.1
2215,Twitter Ads,414,7214,314,24,1.9,2.2
2216,Google Ads,415,7215,315,25,1.5,2.3
2217,Facebook Ads,416,7216,316,26,1.6,2.4
2218,Instagram Ads,417,7217,317,27,1.7,2.5
2219,LinkedIn Ads,418,7218,318,28,1.8,2.6
2220,Twitter Ads,419,7219,319,29,1.9,2.7
2221,Google Ads,420,7220,320,30,1.5,1.8
2222,Facebook Ads,421,7221,321,31,1.6,1.9
2223,Instagram Ads,422,7222,322,32,1.7,2.0
2224,LinkedIn Ads,423,7223,323,33,1.8,2.1
2225,Twitter Ads,424,7224,324,34,1.9,2.2
2226,Google Ads,425,7225,325,35,1.5,2.3
2227,Facebook Ads,426,7226,326,36,1.6,2.4
2228,Instagram Ads,427,7227,327,37,1.7,2.5
